cell_id	sample_id	blinded_cohort	seurat_cluster	n_counts	n_features	percent_mito
cell_01122	sample_01	cohort_alpha	3	4076.0	1183	2.477919528949951
cell_01123	sample_01	cohort_alpha	1	8162.0	2277	6.407743200196031
cell_01124	sample_01	cohort_alpha	3	17598.0	3520	4.761904761904762
cell_01125	sample_01	cohort_alpha	5	22216.0	4257	9.214079942383867
cell_01126	sample_01	cohort_alpha	0	25801.0	5034	5.90674780047285
cell_01127	sample_01	cohort_alpha	0	19540.0	4562	6.079836233367451
cell_01128	sample_01	cohort_alpha	0	17986.0	3916	7.717113310352497
cell_01129	sample_01	cohort_alpha	0	15132.0	3886	5.346286016389109
cell_01130	sample_01	cohort_alpha	4	20072.0	3646	5.594858509366282
cell_01131	sample_01	cohort_alpha	7	20958.0	5001	9.037121862773164
cell_01132	sample_01	cohort_alpha	0	22062.0	4745	8.707279485087481
cell_01133	sample_01	cohort_alpha	5	18781.0	4249	8.242372610617114
cell_01134	sample_01	cohort_alpha	5	18468.0	4101	7.250379034004766
cell_01135	sample_01	cohort_alpha	3	8008.0	2822	5.032467532467533
cell_01136	sample_01	cohort_alpha	0	10550.0	3079	6.938388625592418
cell_01137	sample_01	cohort_alpha	5	10733.0	2451	6.959843473399794
cell_01138	sample_01	cohort_alpha	0	5278.0	1499	21.599090564607806
cell_01139	sample_01	cohort_alpha	0	11639.0	3156	7.199931265572644
cell_01140	sample_01	cohort_alpha	8	39594.0	6240	7.794110218720009
cell_01141	sample_01	cohort_alpha	0	14550.0	3853	7.773195876288659
cell_01142	sample_01	cohort_alpha	5	14922.0	3134	7.4855917437340835
cell_01143	sample_01	cohort_alpha	3	1828.0	894	8.916849015317286
cell_01144	sample_01	cohort_alpha	0	12738.0	2981	6.249018684251845
cell_01145	sample_01	cohort_alpha	5	12881.0	2708	9.83619284217064
cell_01146	sample_01	cohort_alpha	3	9398.0	2283	11.278995530964036
cell_01147	sample_01	cohort_alpha	1	7641.0	2485	3.729878288182175
cell_01148	sample_01	cohort_alpha	0	12651.0	3126	9.042763417911628
cell_01149	sample_01	cohort_alpha	0	14168.0	3554	9.161490683229815
cell_01150	sample_01	cohort_alpha	0	16495.0	3534	10.918460139436192
cell_01151	sample_01	cohort_alpha	0	17470.0	4088	5.409273039496279
cell_01152	sample_01	cohort_alpha	1	5520.0	1668	9.782608695652174
cell_01153	sample_01	cohort_alpha	0	11931.0	3542	3.855502472550499
cell_01154	sample_01	cohort_alpha	0	16395.0	3863	6.593473620006099
cell_01155	sample_01	cohort_alpha	0	5401.0	2331	3.684502869838919
cell_01156	sample_01	cohort_alpha	0	19385.0	4384	6.561774567964922
cell_01157	sample_01	cohort_alpha	0	17034.0	3824	6.481155336386052
cell_01158	sample_01	cohort_alpha	0	16372.0	4192	6.944783777180552
cell_01159	sample_01	cohort_alpha	3	2130.0	1009	11.267605633802818
cell_01160	sample_01	cohort_alpha	0	17012.0	4002	7.859158241241476
cell_01161	sample_01	cohort_alpha	0	17463.0	4308	5.949722269942163
cell_01162	sample_01	cohort_alpha	0	13083.0	3327	14.163418176259269
cell_01163	sample_01	cohort_alpha	0	12240.0	3199	5.898692810457516
cell_01164	sample_01	cohort_alpha	2	16372.0	3692	6.10798924993892
cell_01165	sample_01	cohort_alpha	0	16224.0	3881	6.15138067061144
cell_01166	sample_01	cohort_alpha	4	2798.0	1143	6.862044317369549
cell_01167	sample_01	cohort_alpha	2	23260.0	3887	5.889939810834051
cell_01168	sample_01	cohort_alpha	0	18329.0	4457	7.676359866877626
cell_01169	sample_01	cohort_alpha	0	15955.0	3730	7.796928862425571
cell_01170	sample_01	cohort_alpha	0	13159.0	3335	6.611444638650353
cell_01171	sample_01	cohort_alpha	0	17739.0	4335	7.345397147528046
cell_01172	sample_01	cohort_alpha	2	16034.0	3449	7.640014968192591
cell_01173	sample_01	cohort_alpha	0	16207.0	3507	6.768680199913618
cell_01174	sample_01	cohort_alpha	5	16162.0	3430	6.700903353545354
cell_01175	sample_01	cohort_alpha	3	17507.0	3950	8.962129433940708
cell_01176	sample_01	cohort_alpha	5	13514.0	2753	6.393369838685807
cell_01177	sample_01	cohort_alpha	5	13151.0	2658	11.056193445365372
cell_01178	sample_01	cohort_alpha	1	10730.0	2607	10.027958993476235
cell_01179	sample_01	cohort_alpha	2	17442.0	3229	6.765279211099645
cell_01180	sample_01	cohort_alpha	0	18446.0	4056	6.185622899273556
cell_01181	sample_01	cohort_alpha	1	12787.0	2662	11.894893250958004
cell_01182	sample_01	cohort_alpha	0	5387.0	2055	5.5689623166883235
cell_01183	sample_01	cohort_alpha	0	12938.0	3425	6.994898747874478
cell_01184	sample_01	cohort_alpha	3	3900.0	898	0.7692307692307693
cell_01185	sample_01	cohort_alpha	5	17247.0	4232	7.659303067200093
cell_01186	sample_01	cohort_alpha	5	13434.0	3612	7.86809587613518
cell_01187	sample_01	cohort_alpha	5	15549.0	3315	10.926747700816772
cell_01188	sample_01	cohort_alpha	1	4438.0	1270	5.678233438485805
cell_01189	sample_01	cohort_alpha	0	15975.0	4084	11.286384976525822
cell_01190	sample_01	cohort_alpha	4	14297.0	3189	5.749457928236693
cell_01191	sample_01	cohort_alpha	7	13243.0	4065	6.267462055425507
cell_01192	sample_01	cohort_alpha	1	12819.0	3215	8.5732116389734
cell_01193	sample_01	cohort_alpha	0	9418.0	2550	5.192185177320026
cell_01194	sample_01	cohort_alpha	5	13527.0	2653	9.299918681156207
cell_01195	sample_01	cohort_alpha	5	15220.0	3712	10.039421813403417
cell_01196	sample_01	cohort_alpha	5	18678.0	4397	3.9993575329264375
cell_01197	sample_01	cohort_alpha	0	16542.0	3044	7.399347116430903
cell_01198	sample_01	cohort_alpha	0	3894.0	1672	4.750898818695429
cell_01199	sample_01	cohort_alpha	5	23027.0	3857	7.161158639857558
cell_01200	sample_01	cohort_alpha	1	14373.0	2743	13.85236206776595
cell_01201	sample_01	cohort_alpha	1	8956.0	2668	7.503349709691827
cell_01202	sample_01	cohort_alpha	0	14326.0	3796	7.496858858020383
cell_01203	sample_01	cohort_alpha	5	18532.0	3542	14.045974530541766
cell_01204	sample_01	cohort_alpha	8	5699.0	2378	3.6497631163361994
cell_01205	sample_01	cohort_alpha	0	22830.0	4597	8.344283837056505
cell_01206	sample_01	cohort_alpha	0	8474.0	2871	6.60844937455747
cell_01207	sample_01	cohort_alpha	0	22882.0	4768	6.026571103924482
cell_01208	sample_01	cohort_alpha	1	13289.0	2868	7.035894348709459
cell_01209	sample_01	cohort_alpha	0	11578.0	3522	8.852997063396097
cell_01210	sample_01	cohort_alpha	5	13613.0	3238	8.205391904796885
cell_01211	sample_01	cohort_alpha	4	3620.0	1285	9.30939226519337
cell_01212	sample_01	cohort_alpha	0	15097.0	3798	7.511426111147911
cell_01213	sample_01	cohort_alpha	0	13164.0	3007	7.026739592828927
cell_01214	sample_01	cohort_alpha	5	17093.0	3231	7.061370151524016
cell_01215	sample_01	cohort_alpha	0	10080.0	2807	7.440476190476191
cell_01216	sample_01	cohort_alpha	1	8976.0	2236	7.531194295900178
cell_01217	sample_01	cohort_alpha	3	14421.0	3445	7.301851466611192
cell_01218	sample_01	cohort_alpha	0	25834.0	4244	6.47596191066037
cell_01219	sample_01	cohort_alpha	7	20659.0	4796	5.687593784791132
cell_01220	sample_01	cohort_alpha	0	12886.0	2837	6.138444823839826
cell_01221	sample_01	cohort_alpha	0	12766.0	3048	7.0108099639667865
cell_01222	sample_01	cohort_alpha	1	9998.0	2652	7.791558311662332
cell_01223	sample_01	cohort_alpha	5	12065.0	2665	7.326978864484045
cell_01224	sample_01	cohort_alpha	3	8919.0	2823	2.175131741226595
cell_01225	sample_01	cohort_alpha	0	20863.0	4371	7.33355701481091
cell_01226	sample_01	cohort_alpha	0	5802.0	2224	6.187521544295071
cell_01227	sample_01	cohort_alpha	0	7841.0	2957	4.642265017217192
cell_01228	sample_01	cohort_alpha	5	21359.0	3601	8.324359754670162
cell_01229	sample_01	cohort_alpha	5	20687.0	3362	6.124619326146855
cell_01230	sample_01	cohort_alpha	0	20144.0	4402	9.044876886417793
cell_01231	sample_01	cohort_alpha	3	7635.0	2861	1.5324165029469548
cell_01232	sample_01	cohort_alpha	3	2222.0	857	5.175517551755175
cell_01233	sample_01	cohort_alpha	0	10543.0	3377	8.849473584368775
cell_01234	sample_01	cohort_alpha	7	16862.0	3570	9.476930375993357
cell_01235	sample_01	cohort_alpha	0	11642.0	3168	4.913245146881979
cell_01236	sample_01	cohort_alpha	5	16335.0	3021	7.5420875420875415
cell_01237	sample_01	cohort_alpha	7	20144.0	4359	14.371525019857028
cell_01238	sample_01	cohort_alpha	7	9910.0	3488	6.851664984863774
cell_01239	sample_01	cohort_alpha	7	15319.0	4158	7.572295841765128
cell_01240	sample_01	cohort_alpha	0	17441.0	3768	6.5936586204919445
cell_01241	sample_01	cohort_alpha	5	17428.0	3685	7.017443194858848
cell_01242	sample_01	cohort_alpha	3	11770.0	3207	5.301614273576891
cell_01243	sample_01	cohort_alpha	5	14197.0	3433	6.656335845601183
cell_01244	sample_01	cohort_alpha	0	14822.0	3775	8.64255835919579
cell_01245	sample_01	cohort_alpha	0	11089.0	3140	6.105149247001533
cell_01246	sample_01	cohort_alpha	5	14025.0	3385	7.130124777183601
cell_01247	sample_01	cohort_alpha	0	15145.0	3835	6.358534169692969
cell_01248	sample_01	cohort_alpha	0	14602.0	3359	14.580194493904944
cell_01249	sample_01	cohort_alpha	0	14185.0	3671	7.705322523792739
cell_01250	sample_01	cohort_alpha	0	15078.0	3384	6.34036344342751
cell_01251	sample_01	cohort_alpha	1	7749.0	2150	7.304168279778035
cell_01252	sample_01	cohort_alpha	0	14104.0	3185	6.912932501418037
cell_01253	sample_01	cohort_alpha	2	2926.0	1259	8.270676691729323
cell_01254	sample_01	cohort_alpha	5	12885.0	2561	8.009313154831199
cell_01255	sample_01	cohort_alpha	0	10393.0	3462	8.15933801597229
cell_01256	sample_01	cohort_alpha	0	16506.0	4206	7.161032351872046
cell_01257	sample_01	cohort_alpha	0	14379.0	3901	5.299394950970164
cell_01258	sample_01	cohort_alpha	3	9142.0	2832	5.68803325311748
cell_01259	sample_01	cohort_alpha	0	17135.0	4053	8.07119929967902
cell_01260	sample_01	cohort_alpha	1	11600.0	2491	8.586206896551724
cell_01261	sample_01	cohort_alpha	2	17789.0	3511	6.099274832761819
cell_01262	sample_01	cohort_alpha	0	15411.0	3877	5.632340535980792
cell_01263	sample_01	cohort_alpha	6	1478.0	774	0.8119079837618403
cell_01264	sample_01	cohort_alpha	0	12196.0	2958	23.122335191866185
cell_01265	sample_01	cohort_alpha	2	14020.0	2761	5.684736091298145
cell_01266	sample_01	cohort_alpha	0	14368.0	3054	6.103841870824053
cell_01267	sample_01	cohort_alpha	0	10158.0	3180	8.033077377436504
cell_01268	sample_01	cohort_alpha	1	7462.0	2305	10.452961672473867
cell_01269	sample_01	cohort_alpha	0	19522.0	4232	6.730867738961171
cell_01270	sample_01	cohort_alpha	0	15598.0	3834	9.597384280035902
cell_01271	sample_01	cohort_alpha	0	13075.0	3397	10.195028680688337
cell_01272	sample_01	cohort_alpha	1	6631.0	1826	7.61574423163927
cell_01273	sample_01	cohort_alpha	1	7061.0	1610	10.904970967285086
cell_01274	sample_01	cohort_alpha	0	19335.0	4193	11.124903025601242
cell_01275	sample_01	cohort_alpha	7	21278.0	4644	7.594698749882507
cell_01276	sample_01	cohort_alpha	1	7265.0	2008	7.474191328286304
cell_01277	sample_01	cohort_alpha	7	27657.0	4820	14.065155295223633
cell_01278	sample_01	cohort_alpha	0	4954.0	1839	11.8490109002826
cell_01279	sample_01	cohort_alpha	5	17968.0	3404	9.066117542297418
cell_01280	sample_01	cohort_alpha	3	6365.0	1885	2.356637863315004
cell_01281	sample_01	cohort_alpha	2	12769.0	2922	7.087477484532853
cell_01282	sample_01	cohort_alpha	0	14749.0	3709	4.590141704522341
cell_01283	sample_01	cohort_alpha	7	20356.0	4340	8.724700334053843
cell_01284	sample_01	cohort_alpha	0	15324.0	3336	10.93056643174106
cell_01285	sample_01	cohort_alpha	1	9095.0	2576	8.664101154480484
cell_01286	sample_01	cohort_alpha	5	18119.0	4123	9.989513770075611
cell_01287	sample_01	cohort_alpha	0	14000.0	3361	8.642857142857142
cell_01288	sample_01	cohort_alpha	1	14022.0	2781	6.710882898302667
cell_01289	sample_01	cohort_alpha	0	5269.0	2219	4.877585879673562
cell_01290	sample_01	cohort_alpha	7	14446.0	3799	8.992108542156998
cell_01291	sample_01	cohort_alpha	0	13758.0	3207	9.2891408634976
cell_01292	sample_01	cohort_alpha	0	8929.0	3034	7.940418859894725
cell_01293	sample_01	cohort_alpha	0	21406.0	4368	5.4423993272914135
cell_01294	sample_01	cohort_alpha	0	18954.0	3484	7.169990503323836
cell_01295	sample_01	cohort_alpha	7	13693.0	3480	5.426130139487329
cell_01296	sample_01	cohort_alpha	0	16372.0	3845	9.485707305155143
cell_01297	sample_01	cohort_alpha	2	18325.0	3892	6.510231923601636
cell_01298	sample_01	cohort_alpha	0	18517.0	4434	6.566938488956095
cell_01299	sample_01	cohort_alpha	0	12558.0	3151	8.576206402293359
cell_01300	sample_01	cohort_alpha	1	7152.0	2206	7.899888143176733
cell_01301	sample_01	cohort_alpha	2	16041.0	3183	7.0506826257714605
cell_01302	sample_01	cohort_alpha	0	14975.0	3298	9.809682804674457
cell_01303	sample_01	cohort_alpha	3	8523.0	2801	5.561422034494896
cell_01304	sample_01	cohort_alpha	5	15414.0	3115	7.142857142857142
cell_01305	sample_01	cohort_alpha	1	13536.0	3029	6.523345153664302
cell_01306	sample_01	cohort_alpha	3	3517.0	1243	22.234859255046917
cell_01307	sample_01	cohort_alpha	2	9472.0	2791	7.495777027027027
cell_01308	sample_01	cohort_alpha	0	2740.0	1157	7.591240875912408
cell_01309	sample_01	cohort_alpha	3	16365.0	3755	5.493431102963642
cell_01310	sample_01	cohort_alpha	0	13890.0	3822	4.7012239020878335
cell_01311	sample_01	cohort_alpha	0	12674.0	3384	5.089158908000631
cell_01312	sample_01	cohort_alpha	5	22474.0	4319	8.765684791314408
cell_01313	sample_01	cohort_alpha	5	10393.0	2333	7.1971519291831045
cell_01314	sample_01	cohort_alpha	1	7847.0	2226	5.951318975404614
cell_01315	sample_01	cohort_alpha	5	11968.0	3249	9.784425133689838
cell_01316	sample_01	cohort_alpha	3	20039.0	4996	6.078147612156296
cell_01317	sample_01	cohort_alpha	0	16224.0	3655	7.704635108481263
cell_01318	sample_01	cohort_alpha	0	15871.0	3789	6.779661016949152
cell_01319	sample_01	cohort_alpha	5	21540.0	3666	9.14113277623027
cell_01320	sample_01	cohort_alpha	3	10454.0	2696	1.9609718767935718
cell_01321	sample_01	cohort_alpha	5	16885.0	3348	8.463132958246964
cell_01322	sample_01	cohort_alpha	0	9673.0	2477	21.864985009821154
cell_01323	sample_01	cohort_alpha	5	25851.0	4843	17.713047851146957
cell_01324	sample_01	cohort_alpha	0	16661.0	3894	11.914050777264269
cell_01325	sample_01	cohort_alpha	0	15526.0	3651	4.7984026793765295
cell_01326	sample_01	cohort_alpha	0	13209.0	3777	5.874782345370581
cell_01327	sample_01	cohort_alpha	1	12605.0	3209	8.330027766759223
cell_01328	sample_01	cohort_alpha	0	16290.0	3931	6.936771025168816
cell_01329	sample_01	cohort_alpha	0	19262.0	4013	5.056588100924099
cell_01330	sample_01	cohort_alpha	3	25777.0	4376	7.429103464328665
cell_01331	sample_01	cohort_alpha	0	19770.0	4236	14.729387961557915
cell_01332	sample_01	cohort_alpha	0	12188.0	3474	5.316704955694125
cell_01333	sample_01	cohort_alpha	7	24353.0	4385	6.028004763273518
cell_01334	sample_01	cohort_alpha	0	12444.0	3528	6.324333011893282
cell_01335	sample_01	cohort_alpha	0	14945.0	3887	7.420541987286717
cell_01336	sample_01	cohort_alpha	3	29349.0	5270	5.536815564414461
cell_01337	sample_01	cohort_alpha	0	15924.0	3912	7.435317759356945
cell_01338	sample_01	cohort_alpha	7	11281.0	2990	12.481163017462992
cell_01339	sample_01	cohort_alpha	1	13584.0	2579	5.977620730270907
cell_01340	sample_01	cohort_alpha	7	22692.0	4485	7.844174158293672
cell_01341	sample_01	cohort_alpha	5	12249.0	3029	6.759735488611315
cell_01342	sample_01	cohort_alpha	0	18072.0	4060	7.237715803452856
cell_01343	sample_01	cohort_alpha	0	11121.0	3436	3.7136948116176605
cell_01344	sample_01	cohort_alpha	7	24495.0	4486	7.234129414166156
cell_01345	sample_01	cohort_alpha	0	13262.0	3387	8.060624340220178
cell_01346	sample_01	cohort_alpha	5	13846.0	3450	9.27343637151524
cell_01347	sample_01	cohort_alpha	8	15109.0	4310	5.4669402342974385
cell_01348	sample_01	cohort_alpha	0	13989.0	3709	8.928443777253555
cell_01349	sample_01	cohort_alpha	5	18574.0	3424	7.300527619252718
cell_01350	sample_01	cohort_alpha	5	25092.0	3962	14.466762314681969
cell_01351	sample_01	cohort_alpha	8	5662.0	2308	8.583539385376191
cell_01352	sample_01	cohort_alpha	5	26951.0	4360	7.057252050016697
cell_01353	sample_01	cohort_alpha	7	21608.0	4282	5.428544983339504
cell_01354	sample_01	cohort_alpha	1	25509.0	4107	5.503939785957898
cell_01355	sample_01	cohort_alpha	5	17686.0	3803	8.724414791360397
cell_01356	sample_01	cohort_alpha	0	9614.0	2952	8.622841689203245
cell_01357	sample_01	cohort_alpha	2	8288.0	2998	6.7084942084942085
cell_01358	sample_01	cohort_alpha	0	3606.0	1298	3.24459234608985
cell_01359	sample_01	cohort_alpha	0	9102.0	2894	7.800483410239507
cell_01360	sample_01	cohort_alpha	0	17240.0	4313	5.539443155452436
cell_01361	sample_01	cohort_alpha	1	14570.0	3492	7.707618393960192
cell_01362	sample_01	cohort_alpha	0	17180.0	4130	8.771827706635623
cell_01363	sample_01	cohort_alpha	3	10867.0	2513	5.2820465629888655
cell_01364	sample_01	cohort_alpha	0	16352.0	3758	8.959148727984344
cell_01365	sample_01	cohort_alpha	0	16604.0	4026	6.17923391953746
cell_01366	sample_01	cohort_alpha	7	29764.0	4470	6.605294987232899
cell_01367	sample_01	cohort_alpha	3	14463.0	3497	7.875267925050128
cell_01368	sample_01	cohort_alpha	3	17444.0	3599	7.137124512726439
cell_01369	sample_01	cohort_alpha	0	17634.0	4151	7.09424974481116
cell_01370	sample_01	cohort_alpha	0	5770.0	1909	4.991334488734835
cell_01371	sample_01	cohort_alpha	1	15733.0	2799	7.957795716010932
cell_01372	sample_01	cohort_alpha	0	13654.0	3459	7.1334407499633805
cell_01373	sample_01	cohort_alpha	2	6526.0	1550	12.473184186331597
cell_01374	sample_01	cohort_alpha	2	16100.0	3231	5.447204968944099
cell_01375	sample_01	cohort_alpha	0	13907.0	3304	7.276910908175739
cell_01376	sample_01	cohort_alpha	0	19891.0	3969	9.607360112613744
cell_01377	sample_01	cohort_alpha	7	18475.0	3998	5.889039242219215
cell_01378	sample_01	cohort_alpha	0	6614.0	1897	24.463259752041125
cell_01379	sample_01	cohort_alpha	0	13167.0	3603	7.959292169818485
cell_01380	sample_01	cohort_alpha	7	18471.0	4765	5.305614206052732
cell_01381	sample_01	cohort_alpha	4	8807.0	2423	6.2790961734983535
cell_01382	sample_01	cohort_alpha	0	16543.0	4196	8.033609381611557
cell_01383	sample_01	cohort_alpha	2	13324.0	3440	7.873011107775444
cell_01384	sample_01	cohort_alpha	5	19033.0	3722	7.282089003310041
cell_01385	sample_01	cohort_alpha	5	16469.0	3218	8.707268200862226
cell_01386	sample_01	cohort_alpha	0	13077.0	3237	3.2882159516708724
cell_01387	sample_01	cohort_alpha	3	16911.0	3361	6.9304003311454085
cell_01388	sample_01	cohort_alpha	1	9549.0	2123	5.728348518169442
cell_01389	sample_01	cohort_alpha	5	23782.0	3670	6.883357160877974
cell_01390	sample_01	cohort_alpha	0	14398.0	3812	8.146964856230031
cell_01391	sample_01	cohort_alpha	7	15541.0	4065	6.2286854127791
cell_01392	sample_01	cohort_alpha	5	14440.0	3698	10.25623268698061
cell_01393	sample_01	cohort_alpha	2	12017.0	3146	4.235666139635516
cell_01394	sample_01	cohort_alpha	1	7268.0	2110	4.856906989543203
cell_01395	sample_01	cohort_alpha	0	21329.0	4220	10.816259552721647
cell_01396	sample_01	cohort_alpha	0	17380.0	4172	7.042577675489067
cell_01397	sample_01	cohort_alpha	1	8298.0	2284	5.820679681851049
cell_01398	sample_01	cohort_alpha	0	13285.0	3819	5.886337975159955
cell_01399	sample_01	cohort_alpha	0	2207.0	1032	13.230629814227457
cell_01400	sample_01	cohort_alpha	0	11652.0	3434	8.522142121524203
cell_01401	sample_01	cohort_alpha	3	23745.0	5036	8.325963360707517
cell_01402	sample_01	cohort_alpha	7	15910.0	3993	7.768698931489629
cell_01403	sample_01	cohort_alpha	0	11320.0	3039	6.3250883392226145
cell_01404	sample_01	cohort_alpha	5	17807.0	3366	9.249171674060763
cell_01405	sample_01	cohort_alpha	0	15608.0	4448	5.016658124038955
cell_01406	sample_01	cohort_alpha	2	12559.0	2623	7.365236085675611
cell_01407	sample_01	cohort_alpha	7	17250.0	4295	4.3826086956521735
cell_01408	sample_01	cohort_alpha	0	14374.0	3897	6.303047168498678
cell_01409	sample_01	cohort_alpha	0	14546.0	3708	8.765296301388698
cell_01410	sample_01	cohort_alpha	5	3091.0	1085	18.14946619217082
cell_01411	sample_01	cohort_alpha	0	35191.0	5586	6.351055667642296
cell_01412	sample_01	cohort_alpha	3	6771.0	1756	9.821296706542608
cell_01413	sample_01	cohort_alpha	0	12994.0	3511	4.017238725565646
cell_01414	sample_01	cohort_alpha	0	19262.0	4307	9.5732530370678
cell_01415	sample_01	cohort_alpha	0	18637.0	4250	6.723185061973494
cell_01416	sample_01	cohort_alpha	0	18878.0	3722	7.998728678885475
cell_01417	sample_01	cohort_alpha	1	16078.0	2938	8.782186839159099
cell_01418	sample_01	cohort_alpha	5	18949.0	3507	9.942477175576547
cell_01419	sample_01	cohort_alpha	3	34047.0	5488	6.743619114753136
cell_01420	sample_01	cohort_alpha	0	14401.0	3393	10.49927088396639
cell_01421	sample_01	cohort_alpha	2	24627.0	3945	9.132253218012751
cell_01422	sample_01	cohort_alpha	2	14551.0	3222	7.539000755961791
cell_01423	sample_01	cohort_alpha	0	14762.0	3503	7.8647879691098765
cell_01424	sample_01	cohort_alpha	0	11845.0	3567	4.972562262558041
cell_01425	sample_01	cohort_alpha	1	8978.0	2300	5.647137447092894
cell_01426	sample_01	cohort_alpha	3	18023.0	3286	5.581756644287855
cell_01427	sample_01	cohort_alpha	5	36287.0	5955	6.407253286300879
cell_01428	sample_01	cohort_alpha	5	13661.0	3454	6.2513725203133
cell_01429	sample_01	cohort_alpha	6	1470.0	906	3.9455782312925165
cell_01430	sample_01	cohort_alpha	0	13553.0	3142	7.732605327233823
cell_01431	sample_01	cohort_alpha	5	16847.0	3170	7.574048792069804
cell_01432	sample_01	cohort_alpha	7	18188.0	3962	4.2610512425775235
cell_01433	sample_01	cohort_alpha	0	21937.0	4392	6.468523499111091
cell_01434	sample_01	cohort_alpha	7	27702.0	4601	5.0429571872067
cell_01435	sample_01	cohort_alpha	3	11735.0	3040	5.3259480187473365
cell_01436	sample_01	cohort_alpha	5	17597.0	3523	7.558106495425357
cell_01437	sample_01	cohort_alpha	5	16119.0	2978	6.377566846578572
cell_01438	sample_01	cohort_alpha	5	25510.0	3783	5.868286946295571
cell_01439	sample_01	cohort_alpha	1	13956.0	2811	6.9432502149613065
cell_01440	sample_01	cohort_alpha	0	13536.0	3687	8.119089834515366
cell_01441	sample_01	cohort_alpha	3	11336.0	2673	3.9431898376852508
cell_01442	sample_01	cohort_alpha	0	10925.0	3320	14.764302059496567
cell_01443	sample_01	cohort_alpha	0	10231.0	3454	7.89756622031082
cell_01444	sample_01	cohort_alpha	0	19807.0	3928	7.598323824910386
cell_01445	sample_01	cohort_alpha	5	16449.0	2497	7.046021034713357
cell_01446	sample_01	cohort_alpha	0	13313.0	3120	8.435363929993239
cell_01447	sample_01	cohort_alpha	1	6605.0	2022	9.114307342922029
cell_01448	sample_01	cohort_alpha	0	17522.0	4114	6.500399497774227
cell_01449	sample_01	cohort_alpha	2	14719.0	3680	4.144303281472926
cell_01450	sample_01	cohort_alpha	7	18282.0	4029	7.953177989279073
cell_01451	sample_01	cohort_alpha	3	11340.0	2787	4.17989417989418
cell_01452	sample_01	cohort_alpha	0	10812.0	2952	6.455789863115058
cell_01453	sample_01	cohort_alpha	4	11432.0	2675	5.817004898530441
cell_01454	sample_01	cohort_alpha	0	19824.0	4043	6.673728813559323
cell_01455	sample_01	cohort_alpha	0	19270.0	4017	8.13700051894136
cell_01456	sample_01	cohort_alpha	5	10010.0	2826	10.92907092907093
cell_01457	sample_01	cohort_alpha	3	14290.0	3634	7.928621413575927
cell_01458	sample_01	cohort_alpha	5	20588.0	3820	5.430347775403147
cell_01459	sample_01	cohort_alpha	0	13853.0	3321	7.103154551360716
cell_01460	sample_01	cohort_alpha	0	6923.0	2329	3.2067022966921854
cell_01461	sample_01	cohort_alpha	2	20375.0	4218	5.1435582822085895
cell_01462	sample_01	cohort_alpha	0	24779.0	4619	12.31284555470358
cell_01463	sample_01	cohort_alpha	1	4788.0	1565	4.782790309106098
cell_01464	sample_01	cohort_alpha	0	16794.0	4221	9.223532213885912
cell_01465	sample_01	cohort_alpha	0	13633.0	3405	6.997726105772757
cell_01466	sample_01	cohort_alpha	3	4372.0	1395	7.708142726440988
cell_01467	sample_01	cohort_alpha	0	24555.0	4691	6.731826511912034
cell_01468	sample_01	cohort_alpha	0	3108.0	1368	1.8661518661518661
cell_01469	sample_01	cohort_alpha	0	18469.0	4431	7.807677730250691
cell_01470	sample_01	cohort_alpha	0	11423.0	3335	9.524643263591
cell_01471	sample_01	cohort_alpha	7	21753.0	4579	5.346389003815566
cell_01472	sample_01	cohort_alpha	0	16543.0	4299	6.73396602792722
cell_01473	sample_01	cohort_alpha	7	19707.0	4466	8.50459227685594
cell_01474	sample_01	cohort_alpha	2	17583.0	3901	7.842802707160325
cell_01475	sample_01	cohort_alpha	0	7300.0	2470	14.356164383561643
cell_01476	sample_01	cohort_alpha	5	19089.0	4210	7.831735554507832
cell_01477	sample_01	cohort_alpha	3	1244.0	713	3.054662379421222
cell_01478	sample_01	cohort_alpha	0	12458.0	3097	9.335366832557392
cell_01479	sample_01	cohort_alpha	0	22415.0	4608	8.275708231095248
cell_01480	sample_01	cohort_alpha	3	12214.0	2618	4.773211069264778
cell_01481	sample_01	cohort_alpha	0	17567.0	4439	6.073888541014402
cell_01482	sample_01	cohort_alpha	0	10444.0	2881	6.558789735733435
cell_01483	sample_01	cohort_alpha	3	4694.0	1766	8.86237750319557
cell_01484	sample_01	cohort_alpha	0	13852.0	3536	12.041582442968526
cell_01485	sample_01	cohort_alpha	0	14390.0	3327	6.198749131341209
cell_01486	sample_01	cohort_alpha	5	16830.0	3487	7.1776589423648245
cell_01487	sample_01	cohort_alpha	0	16499.0	3997	7.4125704588156855
cell_01488	sample_01	cohort_alpha	0	13305.0	3755	4.284103720405862
cell_01489	sample_01	cohort_alpha	5	13629.0	3143	7.63078729180424
cell_01490	sample_01	cohort_alpha	0	20999.0	4416	8.667079384732606
cell_01491	sample_01	cohort_alpha	3	14374.0	2446	6.539585362459997
cell_01492	sample_01	cohort_alpha	0	10622.0	3054	6.60892487290529
cell_01493	sample_01	cohort_alpha	5	18925.0	4553	8.026420079260237
cell_01494	sample_01	cohort_alpha	0	24935.0	4940	8.077000200521356
cell_01495	sample_05	cohort_beta	2	12367.0	3320	5.215492843858656
cell_01496	sample_05	cohort_beta	6	1535.0	801	18.827361563517915
cell_01497	sample_05	cohort_beta	3	12313.0	3514	5.043450012182246
